transaction_id,bill_amount,product_sold,discount_rate,transaction_date
TXN0017045,6596,Bluetooth Speaker - 2 ; Smart LED Bulb - 2,0,16-01-2023 04:24
TXN0015187,12997,VR Headset Basic - 1 ; Gaming Headset - 1 ; Noise Cancelling Earbuds - 1,0,16-01-2023 04:37
TXN0006447,4997,Wireless Charging Pad - 2 ; Mini UPS for Router - 1,0,16-01-2023 05:40
TXN0008778,23996,VR Headset Basic - 4,0,16-01-2023 05:42
TXN0018916,22495,External Hard Drive 1TB - 5,0,16-01-2023 08:09
TXN0005758,3996,USB-C Fast Charger - 4,0,16-01-2023 10:29
TXN0013421,13497,External Hard Drive 1TB - 3,0,16-01-2023 11:08
TXN0019191,8998,External Hard Drive 1TB - 2,0,16-01-2023 11:22
TXN0006321,1797,Wireless Mouse - 3,2,16-01-2023 11:29
TXN0008565,1998,Ink Cartridge Black - 2,0,16-01-2023 11:43
TXN0017020,3096,Ethernet Cable 5m - 1 ; Laptop Cooling Pad - 3,4,16-01-2023 12:13
TXN0002381,499,RGB Strip Light - 1,0,16-01-2023 12:24
TXN0000852,1998,Ink Cartridge Black - 2,0,16-01-2023 13:06
TXN0018433,6998,Mechanical Keyboard - 2,2,16-01-2023 15:19
TXN0013811,3499,Mechanical Keyboard - 1,0,16-01-2023 16:04
TXN0000755,4396,Smart Plug WiFi - 4,0,16-01-2023 17:25
TXN0008779,3897,Bluetooth Keyboard - 2 ; USB Flash Drive 64GB - 1,2,16-01-2023 18:24
TXN0019417,44995,LED Monitor 24 Inch - 5,0,16-01-2023 21:18
TXN0009385,4398,WiFi Router Dual Band - 2,0,16-01-2023 22:01
TXN0015217,2998,Laptop Stand Aluminum - 2,0,16-01-2023 22:25
TXN0007944,4998,Gaming Controller - 2,0,17-01-2023 00:03
TXN0010719,7497,Bluetooth Speaker - 3,0,17-01-2023 00:34
TXN0005994,897,HDMI Cable 2m - 3,0,17-01-2023 01:42
TXN0012573,4497,Wireless Charging Pad - 3,0,17-01-2023 03:59
TXN0004435,13998,Soundbar Home - 2,0,17-01-2023 04:13
TXN0002475,11999,Laser Printer - 1,0,17-01-2023 05:09
TXN0012493,15195,Bluetooth Keyboard - 2 ; Noise Cancelling Earbuds - 3,0,17-01-2023 05:59
TXN0013584,7896,HDMI Cable 2m - 3 ; Soundbar Home - 1,4,17-01-2023 08:01
TXN0019969,5996,Wireless Charging Pad - 4,0,17-01-2023 09:01
TXN0003194,2697,LED Desk Lamp USB Powered - 3,4,17-01-2023 09:34
TXN0009025,3897,Bluetooth Tracker - 3,0,17-01-2023 11:37
TXN0013498,1197,Ethernet Cable 5m - 3,3,17-01-2023 12:00
TXN0014286,1398,HDMI Cable 2m - 1 ; Smart Plug WiFi - 1,0,17-01-2023 13:08
TXN0012678,11797,SSD 500GB - 1 ; Soundbar Home - 1 ; Webcam HD - 1,3,17-01-2023 13:28
TXN0016997,2098,Wireless Mouse - 1 ; Wireless Charging Pad - 1,0,17-01-2023 14:32
TXN0012014,6495,Bluetooth Tracker - 5,0,17-01-2023 15:02
TXN0012928,4797,Bluetooth Keyboard - 3,0,17-01-2023 15:14
TXN0004465,8394,Portable Power Bank 20000mAh - 3 ; Smart LED Bulb - 3,0,17-01-2023 17:32
TXN0018663,6396,Wireless Earphones - 4,0,17-01-2023 20:50
TXN0015726,4495,LED Desk Lamp USB Powered - 5,0,17-01-2023 22:08
TXN0011543,2499,Gaming Controller - 1,3,17-01-2023 22:50
TXN0018896,7194,Ethernet Cable 5m - 3 ; Mini UPS for Router - 3,0,18-01-2023 01:11
TXN0016855,7495,Smart Door Sensor - 5,2,18-01-2023 02:59
TXN0003485,17997,VR Headset Basic - 3,2,18-01-2023 03:09
TXN0011650,10497,Mechanical Keyboard - 3,2,18-01-2023 10:29
TXN0008421,1599,Wireless Earphones - 1,3,18-01-2023 10:31
TXN0015074,11494,Gaming Headset - 2 ; Bluetooth Speaker - 1 ; USB-C Fast Charger - 3,0,18-01-2023 11:37
TXN0009189,2598,Bluetooth Tracker - 2,1,18-01-2023 12:03
TXN0012146,2396,Wireless Mouse - 4,0,18-01-2023 18:15
TXN0010691,10598,Portable Projector Mini - 1 ; Bluetooth Keyboard - 1,0,18-01-2023 18:40
TXN0012512,2996,LED Desk Lamp USB Powered - 3 ; HDMI Cable 2m - 1,4,18-01-2023 18:41
TXN0007115,14994,Smart Door Sensor - 3 ; Graphics Tablet Small - 3,0,18-01-2023 19:33
TXN0009259,2697,LED Desk Lamp USB Powered - 3,2,18-01-2023 20:41
TXN0006423,3995,Smart LED Bulb - 5,3,18-01-2023 21:02
TXN0007572,3995,Smart LED Bulb - 5,0,18-01-2023 22:51
TXN0008022,14395,Smart LED Bulb - 3 ; VR Headset Basic - 2,0,18-01-2023 22:58
TXN0014546,7794,Smart Plug WiFi - 3 ; Laptop Stand Aluminum - 3,2,19-01-2023 00:32
TXN0003177,5996,Smart Door Sensor - 4,0,19-01-2023 01:11
TXN0010335,21591,Gaming Controller - 3 ; WiFi Router Dual Band - 3 ; Bluetooth Speaker - 3,0,19-01-2023 02:01
TXN0006069,44995,LED Monitor 24 Inch - 5,4,19-01-2023 03:27
TXN0001762,20595,Bluetooth Tracker - 2 ; VR Headset Basic - 3,0,19-01-2023 03:57
TXN0009972,16495,SSD 500GB - 5,0,19-01-2023 04:08
TXN0012463,5996,Ink Cartridge Black - 3 ; Gaming Headset - 1,0,19-01-2023 05:24
TXN0010577,3198,Wireless Earphones - 2,0,19-01-2023 06:08
TXN0019885,29492,Action Camera 4K - 2 ; Laptop Stand Aluminum - 3 ; Gaming Headset - 3,0,19-01-2023 06:10
TXN0000263,8797,Laptop Cooling Pad - 2 ; Soundbar Home - 1,0,19-01-2023 06:53
TXN0001392,6898,Laptop Cooling Pad - 1 ; VR Headset Basic - 1,0,19-01-2023 07:01
TXN0009668,1198,USB Hub 4-Port - 2,0,19-01-2023 08:26
TXN0001097,1797,USB Hub 4-Port - 3,13,19-01-2023 10:10
TXN0001871,8396,Laptop Cooling Pad - 1 ; Gaming Controller - 3,0,19-01-2023 11:12
TXN0008387,2097,USB Flash Drive 64GB - 3,0,19-01-2023 12:00
TXN0003006,12495,Gaming Controller - 5,0,19-01-2023 12:58
TXN0018368,1596,Ethernet Cable 5m - 4,0,19-01-2023 14:16
TXN0002072,2499,Bluetooth Speaker - 1,4,19-01-2023 14:43
TXN0006966,7495,Laptop Stand Aluminum - 5,9,19-01-2023 15:23
TXN0012669,6598,SSD 500GB - 2,0,19-01-2023 16:00
TXN0015949,16495,External Hard Drive 1TB - 3 ; Webcam HD - 2,0,19-01-2023 17:46
TXN0019766,20997,Soundbar Home - 3,2,19-01-2023 19:07
TXN0014283,5997,Portable Bluetooth Keyboard - 3,0,19-01-2023 20:06
TXN0005827,9996,Gaming Controller - 4,0,19-01-2023 20:46
TXN0011174,11395,Wireless Earphones - 3 ; SSD 500GB - 2,0,19-01-2023 22:57
TXN0002718,8796,WiFi Router Dual Band - 4,0,19-01-2023 23:38
TXN0015887,10494,Webcam HD - 3 ; Portable Power Bank 20000mAh - 3,0,19-01-2023 23:43
TXN0004183,23996,VR Headset Basic - 4,0,20-01-2023 01:58
TXN0007531,4995,USB-C Fast Charger - 5,0,20-01-2023 02:06
TXN0004521,11999,Laser Printer - 1,0,20-01-2023 02:59
TXN0012961,1596,Ethernet Cable 5m - 4,4,20-01-2023 03:16
TXN0002728,19495,VR Headset Basic - 2 ; Gaming Controller - 3,0,20-01-2023 05:23
TXN0017300,2697,LED Desk Lamp USB Powered - 3,0,20-01-2023 06:55
TXN0004540,3996,Ink Cartridge Black - 4,2,20-01-2023 07:11
TXN0013260,19997,Smartwatch Series A - 2 ; Drone Mini - 1,0,20-01-2023 07:27
TXN0012260,1797,Wireless Mouse - 3,0,20-01-2023 07:59
TXN0009000,7798,Smart LED Bulb - 1 ; Soundbar Home - 1,0,20-01-2023 09:13
TXN0008398,899,LED Desk Lamp USB Powered - 1,4,20-01-2023 11:20
TXN0007792,1599,Bluetooth Keyboard - 1,0,20-01-2023 12:53
TXN0005830,31996,Drone Mini - 3 ; Portable Bluetooth Keyboard - 1,3,20-01-2023 12:59
TXN0001131,3998,Portable Bluetooth Keyboard - 2,7,20-01-2023 15:40
TXN0013928,26997,LED Monitor 24 Inch - 3,0,20-01-2023 15:56
TXN0000720,4499,External Hard Drive 1TB - 1,0,20-01-2023 16:32
TXN0018557,1198,Wireless Mouse - 2,11,20-01-2023 18:09
TXN0007955,2798,Bluetooth Speaker - 1 ; HDMI Cable 2m - 1,0,20-01-2023 18:44
TXN0012508,13996,Graphics Tablet Small - 4,4,20-01-2023 18:49
TXN0008126,7495,Wireless Charging Pad - 5,0,20-01-2023 20:22
TXN0010056,9695,Gaming Controller - 3 ; Smart Plug WiFi - 2,0,20-01-2023 20:40
TXN0018993,899,LED Desk Lamp USB Powered - 1,0,20-01-2023 21:46
TXN0015358,9999,Drone Mini - 1,1,20-01-2023 23:31
TXN0008938,7996,Graphics Tablet Small - 1 ; Smart Door Sensor - 3,0,21-01-2023 00:04
TXN0002795,19998,Drone Mini - 2,0,21-01-2023 00:05
TXN0004649,7497,Desk Microphone - 3,13,21-01-2023 01:36
TXN0012891,17495,Graphics Tablet Small - 5,0,21-01-2023 02:21
TXN0010940,13297,Smartwatch Series A - 2 ; SSD 500GB - 1,0,21-01-2023 03:33
TXN0007063,4497,Wireless Charging Pad - 3,3,21-01-2023 03:37
TXN0008023,12894,Smart LED Bulb - 3 ; Mechanical Keyboard - 3,0,21-01-2023 06:11
TXN0004662,8997,Gaming Headset - 3,0,21-01-2023 06:13
TXN0017157,8498,Soundbar Home - 1 ; Wireless Charging Pad - 1,4,21-01-2023 06:26
TXN0012408,28995,Action Camera 4K - 3 ; Gaming Controller - 2,3,21-01-2023 10:59
TXN0013698,7497,Gaming Controller - 3,3,21-01-2023 11:40
TXN0005647,4999,Smartwatch Series A - 1,5,21-01-2023 12:49
TXN0006014,7495,Laptop Stand Aluminum - 2 ; Wireless Charging Pad - 3,1,21-01-2023 13:39
TXN0010425,11999,Laser Printer - 1,2,21-01-2023 13:44
TXN0006019,499,RGB Strip Light - 1,0,21-01-2023 16:40
TXN0010495,6598,SSD 500GB - 2,0,21-01-2023 18:36
TXN0014309,5495,Smart Plug WiFi - 5,3,21-01-2023 19:20
TXN0009989,8998,External Hard Drive 1TB - 2,4,21-01-2023 20:16
TXN0018876,7596,WiFi Router Dual Band - 3 ; Ink Cartridge Black - 1,5,21-01-2023 20:58
TXN0008981,3497,Wireless Charging Pad - 1 ; Ink Cartridge Black - 2,3,21-01-2023 22:12
TXN0007230,7495,Laptop Stand Aluminum - 5,0,22-01-2023 00:36
TXN0019118,399,Ethernet Cable 5m - 1,0,22-01-2023 01:16
TXN0008848,7995,Wireless Earphones - 5,0,22-01-2023 01:37
TXN0004288,17297,SSD 500GB - 1 ; Soundbar Home - 2,0,22-01-2023 02:12
TXN0002360,1596,Ethernet Cable 5m - 4,3,22-01-2023 03:43
TXN0002471,35996,LED Monitor 24 Inch - 4,2,22-01-2023 03:45
TXN0004917,4998,Desk Microphone - 2,4,22-01-2023 03:50
TXN0007187,15494,USB Flash Drive 64GB - 1 ; Smartwatch Series A - 2 ; Wireless Earphones - 3,0,22-01-2023 03:53
TXN0006444,3397,Laptop Cooling Pad - 2 ; Wireless Earphones - 1,0,22-01-2023 05:19
TXN0008093,2396,LED Desk Lamp USB Powered - 2 ; HDMI Cable 2m - 2,0,22-01-2023 06:27
TXN0004761,7495,Smart Door Sensor - 5,0,22-01-2023 06:37
TXN0003815,19996,Smartwatch Series A - 4,0,22-01-2023 06:44
TXN0002100,2995,USB Hub 4-Port - 5,14,22-01-2023 07:18
TXN0005051,17998,Portable Projector Mini - 2,0,22-01-2023 08:16
TXN0009196,35996,Portable Projector Mini - 4,0,22-01-2023 08:16
TXN0008246,7996,Wireless Charging Pad - 3 ; Mechanical Keyboard - 1,1,22-01-2023 11:17
TXN0007671,26996,VR Headset Basic - 3 ; LED Monitor 24 Inch - 1,0,22-01-2023 11:46
TXN0004537,17998,Portable Projector Mini - 2,1,22-01-2023 11:52
TXN0009700,6998,Mechanical Keyboard - 2,0,22-01-2023 12:26
TXN0015280,3297,Smart Plug WiFi - 3,0,22-01-2023 12:47
TXN0018870,9694,Desk Microphone - 1 ; Wireless Mouse - 2 ; Portable Power Bank 20000mAh - 3,0,22-01-2023 14:06
TXN0005242,26996,Portable Projector Mini - 1 ; LED Monitor 24 Inch - 1 ; External Hard Drive 1TB - 2,0,22-01-2023 14:07
TXN0014645,23997,Action Camera 4K - 3,0,22-01-2023 15:38
TXN0013111,3297,Smart Plug WiFi - 3,0,22-01-2023 16:05
TXN0005405,2396,USB Hub 4-Port - 4,0,22-01-2023 17:31
TXN0009521,9995,Mini UPS for Router - 5,0,22-01-2023 19:10
TXN0007320,3996,Ink Cartridge Black - 4,4,22-01-2023 19:13
TXN0018004,4498,Gaming Controller - 1 ; Mini UPS for Router - 1,0,22-01-2023 19:59
TXN0017262,1495,HDMI Cable 2m - 5,1,22-01-2023 20:20
TXN0010907,5796,Laptop Cooling Pad - 2 ; Portable Power Bank 20000mAh - 2,4,22-01-2023 20:48
TXN0002124,11998,VR Headset Basic - 2,0,22-01-2023 21:38
TXN0004880,19998,Drone Mini - 2,14,22-01-2023 21:43
TXN0012297,23998,Laser Printer - 2,0,22-01-2023 22:56
TXN0001380,1197,Ethernet Cable 5m - 3,2,22-01-2023 23:23
TXN0014238,998,RGB Strip Light - 2,0,23-01-2023 00:04
TXN0001680,1999,Portable Power Bank 20000mAh - 1,0,23-01-2023 03:00
TXN0004585,5996,Webcam HD - 4,6,23-01-2023 04:04
TXN0016688,3697,Smart Plug WiFi - 2 ; Wireless Charging Pad - 1,0,23-01-2023 05:47
TXN0003606,8796,WiFi Router Dual Band - 4,0,23-01-2023 06:07
TXN0009883,26997,LED Monitor 24 Inch - 3,0,23-01-2023 07:37
TXN0009907,10495,HDMI Cable 2m - 2 ; SSD 500GB - 3,0,23-01-2023 08:56
TXN0008714,22495,External Hard Drive 1TB - 5,0,23-01-2023 10:08
TXN0010774,8796,WiFi Router Dual Band - 4,0,23-01-2023 10:14
TXN0007234,23998,Laser Printer - 2,0,23-01-2023 11:02
TXN0017502,8998,External Hard Drive 1TB - 2,0,23-01-2023 11:36
TXN0011690,13196,SSD 500GB - 4,0,23-01-2023 12:17
TXN0016289,9897,SSD 500GB - 3,0,23-01-2023 12:50
TXN0009370,17998,LED Monitor 24 Inch - 2,0,23-01-2023 14:19
TXN0011564,9696,Soundbar Home - 1 ; LED Desk Lamp USB Powered - 3,0,23-01-2023 15:49
TXN0016102,4999,Smartwatch Series A - 1,0,23-01-2023 17:53
TXN0018817,3196,Smart LED Bulb - 4,3,23-01-2023 18:36
TXN0008164,8496,Gaming Controller - 1 ; Portable Power Bank 20000mAh - 3,3,23-01-2023 18:48
TXN0015518,8999,LED Monitor 24 Inch - 1,0,23-01-2023 20:04
TXN0004807,4497,Webcam HD - 3,0,23-01-2023 21:36
TXN0010536,2698,Mini UPS for Router - 1 ; USB Flash Drive 64GB - 1,0,23-01-2023 22:25
TXN0001681,4497,Laptop Stand Aluminum - 3,0,23-01-2023 22:33
TXN0010086,10396,WiFi Router Dual Band - 2 ; Gaming Headset - 2,0,23-01-2023 22:47
TXN0012170,5999,VR Headset Basic - 1,0,24-01-2023 01:49
TXN0009130,1999,Mini UPS for Router - 1,0,24-01-2023 03:00
TXN0015269,1198,Wireless Mouse - 2,0,24-01-2023 03:45
TXN0007200,3697,USB Hub 4-Port - 2 ; Gaming Controller - 1,0,24-01-2023 04:20
TXN0011676,3999,Noise Cancelling Earbuds - 1,0,24-01-2023 04:28
TXN0017772,21297,Bluetooth Tracker - 1 ; Drone Mini - 2,11,24-01-2023 04:47
TXN0015071,15498,Laser Printer - 1 ; Mechanical Keyboard - 1,0,24-01-2023 05:47
TXN0018748,5997,Portable Bluetooth Keyboard - 3,0,24-01-2023 06:08
TXN0015152,10995,WiFi Router Dual Band - 5,0,24-01-2023 06:37
TXN0007758,299,HDMI Cable 2m - 1,0,24-01-2023 07:01
TXN0003611,9995,Portable Bluetooth Keyboard - 5,0,24-01-2023 08:27
TXN0018045,47996,Laser Printer - 4,2,24-01-2023 10:04
TXN0008051,41996,Laser Printer - 1 ; Drone Mini - 3,0,24-01-2023 10:28
TXN0007705,2499,Bluetooth Speaker - 1,0,24-01-2023 10:50
TXN0010395,8293,Webcam HD - 2 ; Ethernet Cable 5m - 2 ; Smart Door Sensor - 3,0,24-01-2023 12:11
TXN0008150,8996,Bluetooth Speaker - 3 ; Wireless Charging Pad - 1,3,24-01-2023 12:44
TXN0016148,19995,Noise Cancelling Earbuds - 5,0,24-01-2023 14:57
TXN0013549,7495,Smart Door Sensor - 5,0,24-01-2023 15:06
TXN0009298,5996,Smart Door Sensor - 4,0,24-01-2023 16:10
TXN0009977,29995,VR Headset Basic - 5,3,24-01-2023 16:19
TXN0019994,4997,Ink Cartridge Black - 1 ; Mini UPS for Router - 2,0,24-01-2023 17:02
TXN0002126,7996,Smartwatch Series A - 1 ; USB-C Fast Charger - 3,0,24-01-2023 18:46
TXN0013169,35997,Laser Printer - 3,0,24-01-2023 21:25
TXN0000827,9995,Portable Bluetooth Keyboard - 5,5,24-01-2023 21:46
TXN0016100,11994,Desk Microphone - 3 ; Laptop Stand Aluminum - 3,0,24-01-2023 21:50
TXN0004666,2295,Ethernet Cable 5m - 2 ; RGB Strip Light - 3,0,24-01-2023 21:52
TXN0013415,4497,Laptop Stand Aluminum - 3,2,24-01-2023 22:01
TXN0018459,10495,Gaming Headset - 2 ; Webcam HD - 3,0,24-01-2023 22:31
TXN0009149,29694,Portable Projector Mini - 3 ; Laptop Cooling Pad - 3,0,24-01-2023 23:33
TXN0016113,7495,Smart Door Sensor - 5,0,24-01-2023 23:58
TXN0016228,11997,Noise Cancelling Earbuds - 3,0,25-01-2023 01:02
TXN0012746,3198,Wireless Earphones - 2,0,25-01-2023 05:56
TXN0018962,2995,Wireless Mouse - 5,3,25-01-2023 06:40
TXN0007105,3596,Laptop Cooling Pad - 4,3,25-01-2023 06:47
TXN0011702,2999,Gaming Headset - 1,0,25-01-2023 09:34
TXN0006272,8495,Portable Bluetooth Keyboard - 2 ; Webcam HD - 3,0,25-01-2023 09:36
TXN0010268,11298,Drone Mini - 1 ; Bluetooth Tracker - 1,0,25-01-2023 09:38
TXN0007065,2499,Bluetooth Speaker - 1,0,25-01-2023 09:49
TXN0010272,8997,Gaming Headset - 3,3,25-01-2023 13:34
TXN0006224,7995,Bluetooth Keyboard - 5,0,25-01-2023 13:37
TXN0013835,2198,Smart Plug WiFi - 2,2,25-01-2023 14:11
TXN0011348,35996,LED Monitor 24 Inch - 4,0,25-01-2023 16:23
TXN0001449,13396,External Hard Drive 1TB - 2 ; WiFi Router Dual Band - 2,2,25-01-2023 16:24
TXN0008066,599,Wireless Mouse - 1,0,25-01-2023 16:34
TXN0002013,13998,Soundbar Home - 2,0,25-01-2023 19:35
TXN0013419,10595,Smart Door Sensor - 2 ; Bluetooth Keyboard - 1 ; Gaming Headset - 2,0,25-01-2023 19:55
TXN0016540,999,Ink Cartridge Black - 1,1,25-01-2023 21:41
TXN0005706,27996,Soundbar Home - 4,0,25-01-2023 23:15
TXN0006065,4797,Wireless Earphones - 3,0,26-01-2023 00:06
TXN0013193,19995,Portable Power Bank 20000mAh - 3 ; Soundbar Home - 2,0,26-01-2023 00:47
TXN0009892,5996,Smart Door Sensor - 4,0,26-01-2023 01:24
TXN0006425,4998,Webcam HD - 1 ; Mechanical Keyboard - 1,0,26-01-2023 02:11
TXN0017649,10995,WiFi Router Dual Band - 5,0,26-01-2023 02:35
TXN0011401,1999,Portable Power Bank 20000mAh - 1,0,26-01-2023 04:08
TXN0007678,20793,Portable Bluetooth Keyboard - 3 ; Soundbar Home - 2 ; Ethernet Cable 5m - 2,0,26-01-2023 06:07
TXN0014937,5997,Portable Bluetooth Keyboard - 3,1,26-01-2023 10:55
TXN0010327,7496,Mini UPS for Router - 3 ; Laptop Stand Aluminum - 1,0,26-01-2023 12:47
TXN0013125,13996,Graphics Tablet Small - 4,0,26-01-2023 12:51
TXN0007864,18495,Graphics Tablet Small - 3 ; Noise Cancelling Earbuds - 2,0,26-01-2023 16:17
TXN0002122,39995,Action Camera 4K - 5,4,26-01-2023 16:26
TXN0015589,10494,Smart Door Sensor - 3 ; Mini UPS for Router - 3,0,26-01-2023 18:53
TXN0014670,3996,Laptop Cooling Pad - 3 ; Bluetooth Tracker - 1,0,26-01-2023 20:13
TXN0003647,8998,External Hard Drive 1TB - 2,0,26-01-2023 20:31
TXN0003178,44995,LED Monitor 24 Inch - 5,5,27-01-2023 01:15
TXN0017689,31996,Action Camera 4K - 4,0,27-01-2023 01:50
TXN0019158,19998,Drone Mini - 2,0,27-01-2023 03:03
TXN0008965,3998,Mini UPS for Router - 2,0,27-01-2023 07:44
TXN0003725,8796,WiFi Router Dual Band - 4,0,27-01-2023 08:26
TXN0017604,8796,WiFi Router Dual Band - 4,0,27-01-2023 11:25
TXN0018104,29995,Laptop Stand Aluminum - 2 ; Portable Projector Mini - 3,0,27-01-2023 11:28
TXN0015673,2097,USB Flash Drive 64GB - 3,0,27-01-2023 13:04
TXN0010502,399,Ethernet Cable 5m - 1,0,27-01-2023 16:00
TXN0006437,17997,VR Headset Basic - 3,0,27-01-2023 16:30
TXN0006931,1398,USB Flash Drive 64GB - 2,1,27-01-2023 18:08
TXN0010297,4296,USB Hub 4-Port - 3 ; Bluetooth Speaker - 1,0,27-01-2023 18:23
TXN0017631,23996,VR Headset Basic - 4,0,27-01-2023 19:23
TXN0002720,1099,Smart Plug WiFi - 1,1,27-01-2023 20:10
TXN0013220,1197,Ethernet Cable 5m - 3,0,28-01-2023 00:24
TXN0016774,59995,Laser Printer - 5,0,28-01-2023 00:30
TXN0006037,299,HDMI Cable 2m - 1,0,28-01-2023 00:45
TXN0018684,5997,Portable Power Bank 20000mAh - 3,0,28-01-2023 01:26
TXN0009869,8997,Gaming Headset - 3,0,28-01-2023 02:25
TXN0011665,7998,Graphics Tablet Small - 1 ; External Hard Drive 1TB - 1,6,28-01-2023 02:34
TXN0019036,8094,Portable Bluetooth Keyboard - 3 ; USB Flash Drive 64GB - 3,0,28-01-2023 03:39
TXN0004040,23996,VR Headset Basic - 4,2,28-01-2023 06:11
TXN0005882,3996,Ink Cartridge Black - 4,0,28-01-2023 06:16
TXN0003444,47996,Laser Printer - 4,0,28-01-2023 06:30
TXN0003349,29997,Drone Mini - 3,0,28-01-2023 07:55
TXN0004382,2395,Wireless Mouse - 2 ; Ethernet Cable 5m - 3,3,28-01-2023 08:16
TXN0018029,37995,Drone Mini - 3 ; Noise Cancelling Earbuds - 2,0,28-01-2023 08:21
TXN0016224,5895,LED Desk Lamp USB Powered - 3 ; Bluetooth Keyboard - 2,3,28-01-2023 08:56
TXN0004837,8796,WiFi Router Dual Band - 4,2,28-01-2023 10:03
TXN0013661,27296,HDMI Cable 2m - 1 ; LED Monitor 24 Inch - 3,1,28-01-2023 10:44
TXN0004469,4998,Bluetooth Speaker - 2,0,28-01-2023 12:18
TXN0000388,599,USB Hub 4-Port - 1,0,28-01-2023 13:00
TXN0001586,2998,Smart Door Sensor - 2,0,28-01-2023 14:34
TXN0008982,1599,Wireless Earphones - 1,4,28-01-2023 15:01
TXN0004446,16495,SSD 500GB - 5,0,28-01-2023 15:03
TXN0011754,3596,Wireless Mouse - 1 ; Ink Cartridge Black - 3,2,28-01-2023 15:03
TXN0014452,1797,USB Hub 4-Port - 3,0,28-01-2023 15:56
TXN0000606,2396,USB Hub 4-Port - 4,0,28-01-2023 16:38
TXN0016330,998,USB Flash Drive 64GB - 1 ; HDMI Cable 2m - 1,3,28-01-2023 17:43
TXN0012250,6495,Bluetooth Tracker - 5,4,28-01-2023 18:03
TXN0015379,17996,External Hard Drive 1TB - 4,0,28-01-2023 18:25
TXN0011358,6598,SSD 500GB - 2,0,28-01-2023 18:58
TXN0005567,9999,Drone Mini - 1,0,28-01-2023 21:43
TXN0000567,4396,Smart Plug WiFi - 4,0,28-01-2023 22:27
TXN0016620,2097,USB Flash Drive 64GB - 3,0,28-01-2023 23:01
TXN0006265,3897,Bluetooth Tracker - 3,5,28-01-2023 23:12
TXN0019415,12296,SSD 500GB - 1 ; Gaming Headset - 3,2,28-01-2023 23:18
TXN0004910,17495,Graphics Tablet Small - 5,6,29-01-2023 02:25
TXN0006222,26996,Soundbar Home - 3 ; VR Headset Basic - 1,0,29-01-2023 03:17
TXN0008084,7497,Portable Bluetooth Keyboard - 2 ; Graphics Tablet Small - 1,0,29-01-2023 04:38
TXN0014063,8999,LED Monitor 24 Inch - 1,0,29-01-2023 06:15
TXN0018932,49995,Drone Mini - 5,1,29-01-2023 07:14
TXN0002994,6396,Bluetooth Tracker - 3 ; Bluetooth Speaker - 1,0,29-01-2023 07:30
TXN0001109,4497,Ink Cartridge Black - 2 ; Gaming Controller - 1,4,29-01-2023 10:24
TXN0018583,4998,Gaming Controller - 2,0,29-01-2023 10:39
TXN0016214,6998,Graphics Tablet Small - 2,10,29-01-2023 10:45
TXN0006428,1495,HDMI Cable 2m - 5,4,29-01-2023 11:05
TXN0016984,18796,LED Monitor 24 Inch - 2 ; Ethernet Cable 5m - 2,0,29-01-2023 12:17
TXN0015063,4398,WiFi Router Dual Band - 2,0,29-01-2023 12:28
TXN0010789,38292,Drone Mini - 3 ; Smart Plug WiFi - 3 ; Desk Microphone - 2,0,29-01-2023 14:24
TXN0010741,11998,VR Headset Basic - 2,0,29-01-2023 15:43
TXN0000094,12997,Desk Microphone - 2 ; Action Camera 4K - 1,0,29-01-2023 16:35
TXN0003360,32995,Soundbar Home - 3 ; VR Headset Basic - 2,0,29-01-2023 16:41
TXN0017563,2499,Bluetooth Speaker - 1,0,29-01-2023 17:22
TXN0000328,3998,Portable Bluetooth Keyboard - 2,0,29-01-2023 17:38
TXN0006422,2397,Smart LED Bulb - 3,0,29-01-2023 18:27
TXN0017731,399,Ethernet Cable 5m - 1,0,29-01-2023 20:18
TXN0011343,1499,Smart Door Sensor - 1,0,29-01-2023 22:40
TXN0005750,6998,Mechanical Keyboard - 2,0,30-01-2023 01:27
TXN0010701,2796,USB Flash Drive 64GB - 4,0,30-01-2023 01:38
TXN0014350,5296,Wireless Charging Pad - 3 ; Smart LED Bulb - 1,8,30-01-2023 02:42
TXN0016485,13996,Laptop Stand Aluminum - 2 ; Portable Projector Mini - 1 ; Mini UPS for Router - 1,0,30-01-2023 04:33
TXN0005912,3299,SSD 500GB - 1,0,30-01-2023 05:49
TXN0018254,1797,Wireless Mouse - 3,0,30-01-2023 09:56
TXN0007659,4495,Laptop Cooling Pad - 5,0,30-01-2023 10:29
TXN0002386,1198,USB Hub 4-Port - 2,0,30-01-2023 16:19
TXN0017601,3896,HDMI Cable 2m - 3 ; Gaming Headset - 1,0,30-01-2023 19:44
TXN0000111,3998,Mini UPS for Router - 2,0,30-01-2023 20:49
TXN0012233,11997,Smartwatch Series A - 1 ; Mechanical Keyboard - 2,2,30-01-2023 20:49
TXN0004739,29494,Webcam HD - 1 ; Noise Cancelling Earbuds - 3 ; Action Camera 4K - 2,0,30-01-2023 20:55
TXN0019736,20995,Action Camera 4K - 2 ; Laptop Stand Aluminum - 2 ; Mini UPS for Router - 1,2,30-01-2023 21:16
TXN0016195,17996,External Hard Drive 1TB - 4,0,30-01-2023 21:31
TXN0014294,6998,Mechanical Keyboard - 2,0,30-01-2023 21:47
TXN0017497,18496,Mechanical Keyboard - 1 ; Smartwatch Series A - 3,0,31-01-2023 01:30
